sample ID (based on genealogy)	profile	platform	PlatformCombo	Sanger ID		IRCC_full	Sample_PD_ID
CRC0559LMX0A01001TUMD01000	GCN	RealTimePCR	RealTimePCR_GCN	PD25776a2			
CRC0559LMX0A01001TUMD01000	GCN	WES	WES_GCN	PD25776a2			
CRC0559LMX0A01001TUMD01000	MUT	WES	WES_MUT	PD25776a2			
CRC0559LMX0A01001TUMD02000	GCN	WES	WES_GCN	PD25776a2			
CRC0559LMX0A01001TUMD02000	MUT	WES	WES_MUT	PD25776a2			
CRC0559LMX0A01001TUMD03000	GCN	WES	WES_GCN	PD25776a2			
CRC0559LMX0A01001TUMD03000	MUT	WES	WES_MUT	PD25776a2			
CRC0559LMX0A02004TUMD05000	GCN	TargetedNGS	TargetedNGS_GCN	PD25776a2			
CRC0559LMX0A02004TUMD05000	MUT	TargetedNGS	TargetedNGS_MUT	PD25776a2			
CRC0560LMX0A01001TUMD01000	GCN	RealTimePCR	RealTimePCR_GCN	PD25948c2			
CRC0560LMX0A02004TUMD05000	GCN	TargetedNGS	TargetedNGS_GCN	PD25948c2			
CRC0560LMX0A02004TUMD05000	MUT	TargetedNGS	TargetedNGS_MUT	PD25948c2			
CRC0561LMX0A01001TUMD01000	GCN	RealTimePCR	RealTimePCR_GCN	PD25946a2			
CRC0561LMX0A01001TUMD01000	MUT	SangerSequencing	SangerSequencing_MUT	PD25946a2			
CRC0561LMX0A02004TUMD05000	GCN	TargetedNGS	TargetedNGS_GCN	PD25946a2			
CRC0561LMX0A02004TUMD05000	MUT	TargetedNGS	TargetedNGS_MUT	PD25946a2			
CRC0566PRX0B02002TUMD05000	GCN	TargetedNGS	TargetedNGS_GCN	PD25947a2			
CRC0566PRX0B02002TUMD05000	MUT	TargetedNGS	TargetedNGS_MUT	PD25947a2			
CRC0568LMX0A01001TUMD01000	GCN	RealTimePCR	RealTimePCR_GCN	PD25777a2			
CRC0568LMX0A01001TUMD01000	MUT	SangerSequencing	SangerSequencing_MUT	PD25777a2			
CRC0568LMX0A02003TUMD05000	GCN	TargetedNGS	TargetedNGS_GCN	PD25777a2			
CRC0568LMX0A02003TUMD05000	MUT	TargetedNGS	TargetedNGS_MUT	PD25777a2			
CRC0569LMX0A01001TUMD01000	GCN	RealTimePCR	RealTimePCR_GCN	PD25778a2			
CRC0569LMX0A01001TUMD03000	MUT	SangerSequencing	SangerSequencing_MUT	PD25778a2			
CRC0569LMX0A02001TUMD05000	GCN	TargetedNGS	TargetedNGS_GCN	PD25778a2			
CRC0569LMX0A02001TUMD05000	MUT	TargetedNGS	TargetedNGS_MUT	PD25778a2			
CRC0570LMX0A01001TUMD01000	GCN	RealTimePCR	RealTimePCR_GCN	PD26114a2			
CRC0570LMX0A01001TUMD01000	MUT	SangerSequencing	SangerSequencing_MUT	PD26114a2			
CRC0570LMX0A02002TUMD05000	MUT	TargetedNGS	TargetedNGS_MUT	PD26114a2			
CRC0571PRX0A02004TUMD05000	GCN	TargetedNGS	TargetedNGS_GCN	PD25950a2			
CRC0571PRX0A02004TUMD05000	MUT	TargetedNGS	TargetedNGS_MUT	PD25950a2			
CRC0572LMX0B01001TUMD02000	GCN	RealTimePCR	RealTimePCR_GCN	PD25779a2			
CRC0572LMX0B02001TUMD05000	GCN	TargetedNGS	TargetedNGS_GCN	PD25779a2			
CRC0572LMX0B02001TUMD05000	MUT	TargetedNGS	TargetedNGS_MUT	PD25779a2			
CRC0574LMX0A01001TUMD01000	GCN	RealTimePCR	RealTimePCR_GCN	PD25703a2			
CRC0574LMX0A01001TUMD05000	GCN	WES	WES_GCN	PD25703a2			
CRC0574LMX0A01001TUMD05000	MUT	WES	WES_MUT	PD25703a2			
CRC0574LMX0A02001TUMD05000	GCN	TargetedNGS	TargetedNGS_GCN	PD25703a2			
CRC0574LMX0A02001TUMD05000	MUT	TargetedNGS	TargetedNGS_MUT	PD25703a2			
CRC0576LMX0A01001TUMD05000	GCN	WES	WES_GCN	PD26113a2			
CRC0576LMX0A01001TUMD05000	MUT	WES	WES_MUT	PD26113a2			
CRC0576LMX0A02002TUMD05000	MUT	TargetedNGS	TargetedNGS_MUT	PD26113a2			
CRC0576LMX0B01001TUMD01000	GCN	RealTimePCR	RealTimePCR_GCN	PD26113a2			
CRC0577PRX0B02001TUMD05000	GCN	TargetedNGS	TargetedNGS_GCN	PD25951a2			
CRC0577PRX0B02001TUMD05000	MUT	TargetedNGS	TargetedNGS_MUT	PD25951a2			
CRC0578LMX0A02001TUMD05000	GCN	TargetedNGS	TargetedNGS_GCN	PD25773a2			
CRC0578LMX0A02001TUMD05000	MUT	TargetedNGS	TargetedNGS_MUT	PD25773a2			
CRC0578LMX0B01001TUMD01000	GCN	RealTimePCR	RealTimePCR_GCN	PD25773a2			
CRC0579LMX0A01001TUMD01000	GCN	RealTimePCR	RealTimePCR_GCN	PD25780a2			
CRC0579LMX0A02003TUMD05000	GCN	TargetedNGS	TargetedNGS_GCN	PD25780a2			
CRC0579LMX0A02003TUMD05000	MUT	TargetedNGS	TargetedNGS_MUT	PD25780a2			
CRC0580LMX0A01001TUMD02000	GCN	RealTimePCR	RealTimePCR_GCN	PD25702a2			
CRC0580LMX0B02002TUMD05000	GCN	TargetedNGS	TargetedNGS_GCN	PD25702a2			
CRC0580LMX0B02002TUMD05000	MUT	TargetedNGS	TargetedNGS_MUT	PD25702a2			
CRC0581LMX0A01001TUMD01000	GCN	RealTimePCR	RealTimePCR_GCN	PD25781a2			
CRC0581LMX0A02003TUMD05000	GCN	TargetedNGS	TargetedNGS_GCN	PD25781a2			
CRC0581LMX0A02003TUMD05000	MUT	TargetedNGS	TargetedNGS_MUT	PD25781a2			
CRC0583PRX0A02004TUMD05000	GCN	TargetedNGS	TargetedNGS_GCN	PD25952a2			
CRC0583PRX0A02004TUMD05000	MUT	TargetedNGS	TargetedNGS_MUT	PD25952a2			
CRC0591LMX0A01001TUMD01000	GCN	RealTimePCR	RealTimePCR_GCN	PD26119a2			
CRC0591LMX0A01001TUMD05000	MUT	TargetedNGS	TargetedNGS_MUT	PD26119a2			
CRC0591LMX0B01001TUMD01000	MUT	SangerSequencing	SangerSequencing_MUT	PD26119a2			
CRC0592PRX0B02004TUMD05000	GCN	TargetedNGS	TargetedNGS_GCN	PD25953a2			
CRC0592PRX0B02004TUMD05000	MUT	TargetedNGS	TargetedNGS_MUT	PD25953a2			
CRC0593LMX0A01001TUMD02000	GCN	RealTimePCR	RealTimePCR_GCN	PD26117a2			
CRC0593LMX0A01001TUMD02000	MUT	SangerSequencing	SangerSequencing_MUT	PD26117a2			
CRC0593LMX0A02004TUMD05000	MUT	TargetedNGS	TargetedNGS_MUT	PD26117a2			
CRC0594LMX0A01001TUMD01000	GCN	RealTimePCR	RealTimePCR_GCN	PD25782a2			
CRC0594LMX0A02002TUMD05000	GCN	TargetedNGS	TargetedNGS_GCN	PD25782a2			
CRC0594LMX0A02002TUMD05000	MUT	TargetedNGS	TargetedNGS_MUT	PD25782a2			
CRC0594LMX0B01001TUMD02000	MUT	SangerSequencing	SangerSequencing_MUT	PD25782a2			
CRC0596PRX0A02003TUMD05000	GCN	TargetedNGS	TargetedNGS_GCN	PD25954a2			
CRC0596PRX0A02003TUMD05000	MUT	TargetedNGS	TargetedNGS_MUT	PD25954a2			
CRC0597LMX0A02003TUMD05000	GCN	TargetedNGS	TargetedNGS_GCN	PD25823a2			
CRC0597LMX0A02003TUMD05000	MUT	TargetedNGS	TargetedNGS_MUT	PD25823a2			
CRC0597LMX0B01001TUMD02000	GCN	RealTimePCR	RealTimePCR_GCN	PD25823a2			
CRC0598LMX0A01001TUMD05000	GCN	WES	WES_GCN	PD26035d2			
CRC0598LMX0A01001TUMD05000	MUT	WES	WES_MUT	PD26035d2			
CRC0598LMX0A02004TUMD05000	GCN	TargetedNGS	TargetedNGS_GCN	PD26035d2			
CRC0598LMX0A02004TUMD05000	MUT	TargetedNGS	TargetedNGS_MUT	PD26035d2			
CRC0598LMX0B01001TUMD01000	GCN	RealTimePCR	RealTimePCR_GCN	PD26035d2			
CRC0600LMX0B01001TUMD02000	GCN	RealTimePCR	RealTimePCR_GCN	PD25704a2			
CRC0600LMX0B01001TUMD02000	MUT	SangerSequencing	SangerSequencing_MUT	PD25704a2			
CRC0600LMX0B02001TUMD04000	GCN	TargetedNGS	TargetedNGS_GCN	PD25704a2			
CRC0600LMX0B02001TUMD04000	MUT	TargetedNGS	TargetedNGS_MUT	PD25704a2			
CRC0601PRX0A02002TUMD05000	GCN	TargetedNGS	TargetedNGS_GCN	PD25705a2			
CRC0601PRX0A02002TUMD05000	MUT	TargetedNGS	TargetedNGS_MUT	PD25705a2			
CRC0602LMX0A02004TUMD05000	MUT	TargetedNGS	TargetedNGS_MUT	PD26127a2			
CRC0602LMX0B01001TUMD01000	GCN	RealTimePCR	RealTimePCR_GCN	PD26127a2			
CRC0602LMX0B01001TUMD02000	MUT	SangerSequencing	SangerSequencing_MUT	PD26127a2			
CRC0604LMX0A01001TUMD02000	GCN	RealTimePCR	RealTimePCR_GCN	PD26126a2			
CRC0604LMX0A01001TUMD02000	MUT	SangerSequencing	SangerSequencing_MUT	PD26126a2			
CRC0604LMX0A02004TUMD05000	MUT	TargetedNGS	TargetedNGS_MUT	PD26126a2			
CRC0607LMX0A01001TUMD01000	GCN	RealTimePCR	RealTimePCR_GCN	PD26142a2			
CRC0607LMX0A02001TUMD05000	MUT	TargetedNGS	TargetedNGS_MUT	PD26142a2			
CRC0607LMX0B01001TUMD02000	MUT	SangerSequencing	SangerSequencing_MUT	PD26142a2			
CRC0609LMX0A01001TUMD01000	GCN	RealTimePCR	RealTimePCR_GCN	PD25783a2			
CRC0609LMX0A01001TUMD02000	MUT	SangerSequencing	SangerSequencing_MUT	PD25783a2			
CRC0609LMX0A02001TUMD05000	GCN	TargetedNGS	TargetedNGS_GCN	PD25783a2			
CRC0609LMX0A02001TUMD05000	MUT	TargetedNGS	TargetedNGS_MUT	PD25783a2			
CRC0610LMX0A01001TUMD02000	GCN	RealTimePCR	RealTimePCR_GCN	PD25784a2			
CRC0610LMX0A02001TUMD05000	GCN	TargetedNGS	TargetedNGS_GCN	PD25784a2			
CRC0610LMX0A02001TUMD05000	MUT	TargetedNGS	TargetedNGS_MUT	PD25784a2			
CRC0612PRX0A02001TUMD05000	GCN	TargetedNGS	TargetedNGS_GCN	PD25955a2			
CRC0612PRX0A02001TUMD05000	MUT	TargetedNGS	TargetedNGS_MUT	PD25955a2			
CRC0616LMX0A01001TUMD02000	GCN	RealTimePCR	RealTimePCR_GCN	PD25706a2			
CRC0616LMX0A02001TUMD05000	GCN	TargetedNGS	TargetedNGS_GCN	PD25706a2			
CRC0616LMX0A02001TUMD05000	MUT	TargetedNGS	TargetedNGS_MUT	PD25706a2			
CRC0618LMX0A01001TUMD02000	GCN	RealTimePCR	RealTimePCR_GCN	PD25785a2			
CRC0618LMX0A01001TUMD02000	MUT	SangerSequencing	SangerSequencing_MUT	PD25785a2			
CRC0618LMX0A02001TUMD05000	GCN	TargetedNGS	TargetedNGS_GCN	PD25785a2			
CRC0618LMX0A02001TUMD05000	MUT	TargetedNGS	TargetedNGS_MUT	PD25785a2			
CRC0619LMX0A01001TUMD01000	GCN	RealTimePCR	RealTimePCR_GCN	PD26124a2			
CRC0619LMX0A02001TUMD05000	MUT	TargetedNGS	TargetedNGS_MUT	PD26124a2			
CRC0619LMX0B01001TUMD01000	MUT	SangerSequencing	SangerSequencing_MUT	PD26124a2			
CRC0620LMX0A01001TUMD02000	GCN	RealTimePCR	RealTimePCR_GCN	#N/A			
CRC0620LMX0A01001TUMD02000	MUT	SangerSequencing	SangerSequencing_MUT	#N/A			
CRC0622PRX0A02003TUMD05000	GCN	TargetedNGS	TargetedNGS_GCN	PD25956a2			
CRC0622PRX0A02003TUMD05000	MUT	TargetedNGS	TargetedNGS_MUT	PD25956a2			
CRC0624LMX0A02001TUMD05000	MUT	TargetedNGS	TargetedNGS_MUT	PD26115a2			
CRC0624LMX0B01001TUMD01000	GCN	RealTimePCR	RealTimePCR_GCN	PD26115a2			
CRC0625LMX0A01001TUMD01000	GCN	RealTimePCR	RealTimePCR_GCN	PD25786a2			
CRC0625LMX0A01001TUMD03000	MUT	SangerSequencing	SangerSequencing_MUT	PD25786a2			
CRC0625LMX0A02004TUMD05000	GCN	TargetedNGS	TargetedNGS_GCN	PD25786a2			
CRC0625LMX0A02004TUMD05000	MUT	TargetedNGS	TargetedNGS_MUT	PD25786a2			
CRC0626LMX0A01001TUMD02000	GCN	RealTimePCR	RealTimePCR_GCN	PD25787a2			
CRC0626LMX0A02002TUMD05000	GCN	TargetedNGS	TargetedNGS_GCN	PD25787a2			
CRC0626LMX0A02002TUMD05000	MUT	TargetedNGS	TargetedNGS_MUT	PD25787a2			
CRC0627LMX0A01001TUMD02000	GCN	RealTimePCR	RealTimePCR_GCN	PD26118a2			
CRC0627LMX0A01001TUMD02000	MUT	SangerSequencing	SangerSequencing_MUT	PD26118a2			
CRC0627LMX0A02001TUMD05000	MUT	TargetedNGS	TargetedNGS_MUT	PD26118a2			
CRC0666PRX0A02001TUMD05000	GCN	TargetedNGS	TargetedNGS_GCN	PD25957a2			
CRC0666PRX0A02001TUMD05000	MUT	TargetedNGS	TargetedNGS_MUT	PD25957a2			
CRC0670LMX0A01001TUMD02000	GCN	RealTimePCR	RealTimePCR_GCN	PD25789a2			
CRC0670LMX0A02001TUMD05000	GCN	TargetedNGS	TargetedNGS_GCN	PD25789a2			
CRC0670LMX0A02001TUMD05000	MUT	TargetedNGS	TargetedNGS_MUT	PD25789a2			
CRC0671PRX0A02003TUMD05000	GCN	TargetedNGS	TargetedNGS_GCN	PD25958a2			
CRC0671PRX0A02003TUMD05000	MUT	TargetedNGS	TargetedNGS_MUT	PD25958a2			
CRC0680LMX0B01001TUMD02000	GCN	RealTimePCR	RealTimePCR_GCN	PD25790a2			
CRC0680LMX0B02002TUMD05000	GCN	TargetedNGS	TargetedNGS_GCN	PD25790a2			
CRC0680LMX0B02002TUMD05000	MUT	TargetedNGS	TargetedNGS_MUT	PD25790a2			
CRC0682PRX0A02001TUMD05000	GCN	TargetedNGS	TargetedNGS_GCN	PD25707a2			
CRC0682PRX0A02001TUMD05000	MUT	TargetedNGS	TargetedNGS_MUT	PD25707a2			
CRC0683PRX0A02001TUMD05000	GCN	TargetedNGS	TargetedNGS_GCN	PD25959a2			
CRC0683PRX0A02001TUMD05000	MUT	TargetedNGS	TargetedNGS_MUT	PD25959a2			
CRC0687LMX0A01001TUMD02000	GCN	RealTimePCR	RealTimePCR_GCN	PD25960a2			
CRC0687LMX0A02002TUMD05000	GCN	TargetedNGS	TargetedNGS_GCN	PD25960a2			
CRC0687LMX0A02002TUMD05000	MUT	TargetedNGS	TargetedNGS_MUT	PD25960a2			
CRC0687LMX0B01001TUMD02000	MUT	SangerSequencing	SangerSequencing_MUT	PD25960a2			
CRC0689PRX0A02002TUMD05000	GCN	TargetedNGS	TargetedNGS_GCN	PD25961a2			
CRC0689PRX0A02002TUMD05000	MUT	TargetedNGS	TargetedNGS_MUT	PD25961a2			
CRC0691LMX0A01001TUMD02000	GCN	RealTimePCR	RealTimePCR_GCN	PD25833a2			
CRC0691LMX0A01001TUMD02000	MUT	SangerSequencing	SangerSequencing_MUT	PD25833a2			
CRC0691LMX0A02001TUMD05000	GCN	TargetedNGS	TargetedNGS_GCN	PD25833a2			
CRC0691LMX0A02001TUMD05000	MUT	TargetedNGS	TargetedNGS_MUT	PD25833a2			
CRC0692LMX0A01001TUMD02000	GCN	RealTimePCR	RealTimePCR_GCN	PD25791a			
CRC0692LMX0A01001TUMD02000	MUT	SangerSequencing	SangerSequencing_MUT	PD25791a			
CRC0692LMX0A02001TUMD05000	GCN	TargetedNGS	TargetedNGS_GCN	PD25791a			
CRC0692LMX0A02001TUMD05000	MUT	TargetedNGS	TargetedNGS_MUT	PD25791a			
CRC0705LMX0A01001TUMD02000	GCN	RealTimePCR	RealTimePCR_GCN	PD25793a2			
CRC0705LMX0A02001TUMD05000	GCN	TargetedNGS	TargetedNGS_GCN	PD25793a2			
CRC0705LMX0A02001TUMD05000	MUT	TargetedNGS	TargetedNGS_MUT	PD25793a2			
CRC0705LMX0B01001TUMD02000	MUT	SangerSequencing	SangerSequencing_MUT	PD25793a2			
CRC0706LMX0A01001TUMD02000	GCN	RealTimePCR	RealTimePCR_GCN	PD25792a2			
CRC0706LMX0A02002TUMD05000	GCN	TargetedNGS	TargetedNGS_GCN	PD25792a2			
CRC0706LMX0A02002TUMD05000	MUT	TargetedNGS	TargetedNGS_MUT	PD25792a2			
CRC0707PRX0A02001TUMD05000	GCN	TargetedNGS	TargetedNGS_GCN	PD25710a			
CRC0707PRX0A02001TUMD05000	MUT	TargetedNGS	TargetedNGS_MUT	PD25710a			
CRC0708LMX0A01001TUMD01000	MUT	SangerSequencing	SangerSequencing_MUT	PD25711a2			
CRC0708LMX0A01001TUMD02000	GCN	RealTimePCR	RealTimePCR_GCN	PD25711a2			
CRC0708LMX0A02002TUMD05000	GCN	TargetedNGS	TargetedNGS_GCN	PD25711a2			
CRC0708LMX0A02002TUMD05000	MUT	TargetedNGS	TargetedNGS_MUT	PD25711a2			
CRC0712PRX0B01001TUMD05000	GCN	TargetedNGS	TargetedNGS_GCN	PD25709a2			
CRC0712PRX0B01001TUMD05000	MUT	TargetedNGS	TargetedNGS_MUT	PD25709a2			
CRC0714PRX0A02001TUMD05000	MUT	TargetedNGS	TargetedNGS_MUT	PD26165a			
CRC0714PRX0B01001TUMD02000	MUT	SangerSequencing	SangerSequencing_MUT	PD26165a			
CRC0714PRX0C01001TUMD02000	GCN	RealTimePCR	RealTimePCR_GCN	PD26165a			
CRC0716LMX0B01001TUMD02000	GCN	RealTimePCR	RealTimePCR_GCN	PD25713a			
CRC0716LMX0B02001TUMD05000	GCN	TargetedNGS	TargetedNGS_GCN	PD25713a			
CRC0716LMX0B02001TUMD05000	MUT	TargetedNGS	TargetedNGS_MUT	PD25713a			
CRC0717LMX0A01001TUMD02000	GCN	RealTimePCR	RealTimePCR_GCN	PD25794a2			
CRC0717LMX0A01001TUMD02000	MUT	SangerSequencing	SangerSequencing_MUT	PD25794a2			
CRC0717LMX0A02002TUMD05000	GCN	TargetedNGS	TargetedNGS_GCN	PD25794a2			
CRC0717LMX0A02002TUMD05000	MUT	TargetedNGS	TargetedNGS_MUT	PD25794a2			
CRC0718LMX0A01001TUMD02000	GCN	RealTimePCR	RealTimePCR_GCN	PD25712a2			
CRC0718LMX0A02004TUMD05000	GCN	TargetedNGS	TargetedNGS_GCN	PD25712a2			
CRC0718LMX0A02004TUMD05000	MUT	TargetedNGS	TargetedNGS_MUT	PD25712a2			
CRC0719LMX0A01001TUMD02000	GCN	RealTimePCR	RealTimePCR_GCN	PD25716a2			
CRC0719LMX0A01001TUMD02000	MUT	SangerSequencing	SangerSequencing_MUT	PD25716a2			
CRC0719LMX0A02001TUMD05000	GCN	TargetedNGS	TargetedNGS_GCN	PD25716a2			
CRC0719LMX0A02001TUMD05000	MUT	TargetedNGS	TargetedNGS_MUT	PD25716a2			
CRC0721LMX0A01001TUMD04000	GCN	RealTimePCR	RealTimePCR_GCN	PD25795a2			
CRC0721LMX0A02001TUMD05000	GCN	TargetedNGS	TargetedNGS_GCN	PD25795a2			
CRC0721LMX0A02001TUMD05000	MUT	TargetedNGS	TargetedNGS_MUT	PD25795a2			
CRC0721LMX0B01001TUMD02000	MUT	SangerSequencing	SangerSequencing_MUT	PD25795a2			
CRC0729LMX0A01001TUMD02000	GCN	RealTimePCR	RealTimePCR_GCN	PD25802a2			
CRC0729LMX0A02003TUMD05000	GCN	TargetedNGS	TargetedNGS_GCN	PD25802a2			
CRC0729LMX0A02003TUMD05000	MUT	TargetedNGS	TargetedNGS_MUT	PD25802a2			
CRC0730LMX0A01001TUMD02000	GCN	RealTimePCR	RealTimePCR_GCN	PD25796a2			
CRC0730LMX0A01001TUMD02000	MUT	SangerSequencing	SangerSequencing_MUT	PD25796a2			
CRC0730LMX0A02001TUMD05000	GCN	TargetedNGS	TargetedNGS_GCN	PD25796a2			
CRC0730LMX0A02001TUMD05000	MUT	TargetedNGS	TargetedNGS_MUT	PD25796a2			
CRC0731LMX0A01001TUMD02000	GCN	RealTimePCR	RealTimePCR_GCN	PD25797a			
CRC0731LMX0A02001TUMD05000	GCN	TargetedNGS	TargetedNGS_GCN	PD25797a			
CRC0731LMX0A02001TUMD05000	MUT	TargetedNGS	TargetedNGS_MUT	PD25797a			
CRC0731LMX0B01001TUMD02000	MUT	SangerSequencing	SangerSequencing_MUT	PD25797a			
CRC0734LMX0A01001TUMD02000	GCN	RealTimePCR	RealTimePCR_GCN	PD25718a2			
CRC0734LMX0A01001TUMD05000	GCN	TargetedNGS	TargetedNGS_GCN	PD25718a2			
CRC0734LMX0A01001TUMD05000	MUT	TargetedNGS	TargetedNGS_MUT	PD25718a2			
CRC0735PRX0A02003TUMD05000	GCN	TargetedNGS	TargetedNGS_GCN	PD25719a2			
CRC0735PRX0A02003TUMD05000	MUT	TargetedNGS	TargetedNGS_MUT	PD25719a2			
CRC0736PRX0A01001TUMD02000	MUT	SangerSequencing	SangerSequencing_MUT	PD25720a2			
CRC0736PRX0A02003TUMD05000	GCN	TargetedNGS	TargetedNGS_GCN	PD25720a2			
CRC0736PRX0A02003TUMD05000	MUT	TargetedNGS	TargetedNGS_MUT	PD25720a2			
CRC0740LMX0A01001TUMD02000	GCN	RealTimePCR	RealTimePCR_GCN	PD25721a2			
CRC0740LMX0A01001TUMD02000	MUT	SangerSequencing	SangerSequencing_MUT	PD25721a2			
CRC0740LMX0A02001TUMD05000	GCN	TargetedNGS	TargetedNGS_GCN	PD25721a2			
CRC0740LMX0A02001TUMD05000	MUT	TargetedNGS	TargetedNGS_MUT	PD25721a2			
CRC0740PRX0A01001TUMD02000	MUT	SangerSequencing	SangerSequencing_MUT	PD25721c2			
CRC0740PRX0A02001TUMD05000	GCN	TargetedNGS	TargetedNGS_GCN	PD25721c2			
CRC0740PRX0A02001TUMD05000	MUT	TargetedNGS	TargetedNGS_MUT	PD25721c2			
CRC0741LMX0B01001TUMD02000	GCN	RealTimePCR	RealTimePCR_GCN	PD25798a2			
CRC0741LMX0B01001TUMD05000	GCN	TargetedNGS	TargetedNGS_GCN	PD25798a2			
CRC0741LMX0B01001TUMD05000	MUT	TargetedNGS	TargetedNGS_MUT	PD25798a2			
CRC0743LMX0A01001TUMD02000	GCN	RealTimePCR	RealTimePCR_GCN	PD25799a2			
CRC0743LMX0A02003TUMD05000	GCN	TargetedNGS	TargetedNGS_GCN	PD25799a2			
CRC0743LMX0A02003TUMD05000	MUT	TargetedNGS	TargetedNGS_MUT	PD25799a2			
CRC0745LMX0B01001TUMD02000	GCN	RealTimePCR	RealTimePCR_GCN	PD25715a2			
CRC0745LMX0B01001TUMD05000	GCN	TargetedNGS	TargetedNGS_GCN	PD25715a2			
CRC0745LMX0B01001TUMD05000	MUT	TargetedNGS	TargetedNGS_MUT	PD25715a2			
CRC0748PRX0A02001TUMD05000	GCN	TargetedNGS	TargetedNGS_GCN	PD25714a			
CRC0748PRX0A02001TUMD05000	MUT	TargetedNGS	TargetedNGS_MUT	PD25714a			
CRC0753LMX0A01001TUMD02000	GCN	RealTimePCR	RealTimePCR_GCN	PD25801a			
CRC0753LMX0A01001TUMD02000	MUT	SangerSequencing	SangerSequencing_MUT	PD25801a			
CRC0753LMX0A02004TUMD05000	GCN	TargetedNGS	TargetedNGS_GCN	PD25801a			
CRC0753LMX0A02004TUMD05000	MUT	TargetedNGS	TargetedNGS_MUT	PD25801a			
CRC0771LMX0B01001TUMD02000	GCN	RealTimePCR	RealTimePCR_GCN	PD25803a2			
CRC0771LMX0B02001TUMD05000	GCN	TargetedNGS	TargetedNGS_GCN	PD25803a2			
CRC0771LMX0B02001TUMD05000	MUT	TargetedNGS	TargetedNGS_MUT	PD25803a2			
CRC0772LMX0A01001TUMD02000	GCN	RealTimePCR	RealTimePCR_GCN	PD25824a2			
CRC0772LMX0A02001TUMD05000	GCN	TargetedNGS	TargetedNGS_GCN	PD25824a2			
CRC0772LMX0A02001TUMD05000	MUT	TargetedNGS	TargetedNGS_MUT	PD25824a2			
CRC0773LMX0A01001TUMD02000	GCN	RealTimePCR	RealTimePCR_GCN	PD25804a2			
CRC0773LMX0A02002TUMD05000	GCN	TargetedNGS	TargetedNGS_GCN	PD25804a2			
CRC0773LMX0A02002TUMD05000	MUT	TargetedNGS	TargetedNGS_MUT	PD25804a2			
CRC0778LMX0B01001TUMD02000	GCN	RealTimePCR	RealTimePCR_GCN	PD25821a2			
CRC0778LMX0B01001TUMD02000	MUT	SangerSequencing	SangerSequencing_MUT	PD25821a2			
CRC0778LMX0B02001TUMD05000	GCN	TargetedNGS	TargetedNGS_GCN	PD25821a2			
CRC0778LMX0B02001TUMD05000	MUT	TargetedNGS	TargetedNGS_MUT	PD25821a2			
CRC0781LMX0B01001TUMD02000	GCN	RealTimePCR	RealTimePCR_GCN	PD25724a2			
CRC0781LMX0B01001TUMD02000	MUT	SangerSequencing	SangerSequencing_MUT	PD25724a2			
CRC0781LMX0B02001TUMD05000	GCN	TargetedNGS	TargetedNGS_GCN	PD25724a2			
CRC0781LMX0B02001TUMD05000	MUT	TargetedNGS	TargetedNGS_MUT	PD25724a2			
CRC0783LMX0B01001TUMD02000	GCN	RealTimePCR	RealTimePCR_GCN	PD25800a2			
CRC0783LMX0B01001TUMD05000	GCN	TargetedNGS	TargetedNGS_GCN	PD25800a2			
CRC0783LMX0B01001TUMD05000	MUT	TargetedNGS	TargetedNGS_MUT	PD25800a2			
CRC1063LMX0A01001TUMD02000	MUT	SangerSequencing	SangerSequencing_MUT	#N/A			
CRC1063LMX0B01001TUMD02000	GCN	RealTimePCR	RealTimePCR_GCN	#N/A			
CRC1063PRX0B01001TUMD02000	MUT	SangerSequencing	SangerSequencing_MUT	PD25723c2			
CRC1063PRX0B02001TUMD05000	GCN	TargetedNGS	TargetedNGS_GCN	PD25723c2			
CRC1063PRX0B02001TUMD05000	MUT	TargetedNGS	TargetedNGS_MUT	PD25723c2			
CRC1064LMX0B01001TUMD02000	GCN	RealTimePCR	RealTimePCR_GCN	PD25717a2			
CRC1064LMX0B02003TUMD05000	GCN	TargetedNGS	TargetedNGS_GCN	PD25717a2			
CRC1064LMX0B02003TUMD05000	MUT	TargetedNGS	TargetedNGS_MUT	PD25717a2			
CRC1065LMX0B01001TUMD02000	GCN	RealTimePCR	RealTimePCR_GCN	#N/A			
CRC1067LMX0A01001TUMD02000	GCN	RealTimePCR	RealTimePCR_GCN	#N/A			
CRC1070PRX0A01001TUMD05000	GCN	TargetedNGS	TargetedNGS_GCN	PD25722a			
CRC1070PRX0A01001TUMD05000	MUT	TargetedNGS	TargetedNGS_MUT	PD25722a			
CRC1071LMX0A01001TUMD02000	GCN	RealTimePCR	RealTimePCR_GCN	#N/A			
CRC1072LMX0A01001TUMD02000	GCN	RealTimePCR	RealTimePCR_GCN	PD25807a			
CRC1072LMX0A02002TUMD05000	GCN	TargetedNGS	TargetedNGS_GCN	PD25807a			
CRC1072LMX0A02002TUMD05000	MUT	TargetedNGS	TargetedNGS_MUT	PD25807a			
CRC1075LMX0A01001TUMD02000	GCN	RealTimePCR	RealTimePCR_GCN	PD25808a			
CRC1075LMX0A01001TUMD02000	MUT	SangerSequencing	SangerSequencing_MUT	PD25808a			
CRC1075LMX0A02001TUMD05000	GCN	TargetedNGS	TargetedNGS_GCN	PD25808a			
CRC1075LMX0A02001TUMD05000	MUT	TargetedNGS	TargetedNGS_MUT	PD25808a			
